especie,real_value,model_mean,model_std,model_min,model_max,abs_error,z_score,model_range,z_range,metric,plot
Phthiria_sp2,7.0,11.8841,7.834820076463972,0.0,22.0,4.8841,0.6233838112852111,22.0,0.22200454545454545,RMAE,RMAE_E3_randomproof.csv
Plebejus_argus,10.0,11.8677,7.74293174509506,0.0,22.0,1.8676999999999992,0.24121354307212345,22.0,0.08489545454545451,RMAE,RMAE_E3_randomproof.csv
Rhyncomyia_cupraea,1.0,14.7721,6.771465636380838,0.0,22.0,13.7721,2.033843297676514,22.0,0.6260045454545454,RMAE,RMAE_E3_randomproof.csv
Usia_sp,1.0,14.6743,6.877524957784916,0.0,22.0,13.6743,1.9882588698600903,22.0,0.6215590909090909,RMAE,RMAE_E3_randomproof.csv
Xylocopa_cantabrita,7.0,11.8735,7.839288436734504,0.0,22.0,4.8735,0.6216763216879517,22.0,0.22152272727272726,RMAE,RMAE_E3_randomproof.csv
Acmaeodera_sp,1.0,1.8873,3.5847292419893932,0.0,22.0,0.8873,0.24752218092420866,22.0,0.040331818181818184,JS,JS_E3_randomproof.csv
Anthrenus_sp,2.0,1.6655,3.304557725350854,0.0,22.0,0.3345,0.10122383320281846,22.0,0.015204545454545455,JS,JS_E3_randomproof.csv
Attagenus_sp,5.0,1.2715,2.7011326072105724,0.0,22.0,3.7285,1.3803468922802637,22.0,0.16947727272727273,JS,JS_E3_randomproof.csv
Bembix_flavescens,1.0,1.8544,3.51517229785802,0.0,22.0,0.8544,0.24306063191287408,22.0,0.03883636363636364,JS,JS_E3_randomproof.csv
Bombylius_sp,3.0,1.4876,3.013495371729572,0.0,22.0,1.5124,0.5018756671034706,22.0,0.06874545454545454,JS,JS_E3_randomproof.csv
Buprestidae_sp1,4.0,1.4107,2.900356308571699,0.0,22.0,2.5892999999999997,0.892752380922163,22.0,0.11769545454545453,JS,JS_E3_randomproof.csv
Buprestidae_sp2,1.0,1.8207,3.4586337945455417,0.0,22.0,0.8207,0.23729022751535292,22.0,0.03730454545454545,JS,JS_E3_randomproof.csv
Ceratina_sp,1.0,1.864,3.5138780192080343,0.0,22.0,0.8640000000000001,0.24588218352404,22.0,0.03927272727272728,JS,JS_E3_randomproof.csv
